user,followers,Friends,Tweets,Retweets
SocoLopzC,200.0,352.0,0,1
VicpastranaStg,28.0,43.0,0,1
OteguiLeo,395.0,622.0,1,0
MartaPolti,56.0,282.0,0,1
AntonC1989,177.0,2166.0,0,1
paulandrcastano,254.0,426.0,1,0
APTTA_,73817.0,615.0,0,1
meretecol,1065.0,3673.0,0,2
diegolgs,126.0,315.0,0,1
RIDM2019,389.0,341.0,0,2
JCNOGAR,21.0,41.0,0,1
PaOoBolCa,28.0,210.0,0,1
fndcifuentes,24.0,73.0,0,3
EcocircularZF,46.0,55.0,0,1
silvicespedes,66.0,203.0,0,1
dnietolugilde,109.0,217.0,0,1
Gabyroses13,205.0,366.0,0,1
NicolasSturonas,254.0,83.0,0,1
CanalLector,8316.0,690.0,0,1
tato_arteaga,1798.0,112.0,0,1
AlexCar15384461,32.0,54.0,0,1
GABentancur,38.0,165.0,0,1
portalento_,13011.0,1196.0,1,2
JOHNSCADE,1152.0,634.0,1,0
PamelaRuz7,112.0,162.0,0,1
LopezMarciaa,38.0,42.0,0,1
Caronte_1972,25.0,88.0,0,1
manuelgpascual,2780.0,3524.0,1,2
gpeamie,383.0,292.0,0,1
perez_beatriz_,40.0,53.0,0,1
jovenesyods,409.0,280.0,1,3
CeipMelquiades,131.0,54.0,0,3
MINCEX_CUBA,870.0,222.0,1,7
LilianaZanin3,179.0,173.0,0,1
ces_caz,1062.0,2161.0,0,1
AmbiguoPerez,162.0,277.0,0,1
josedegracia3,74.0,350.0,0,2
Improvechange,1874.0,739.0,6,0
AAManjon,1053.0,1873.0,0,1
HugoMoragaf,205.0,153.0,0,1
lauraformacion,535.0,495.0,0,3
isukaku,706.0,1280.0,0,1
Rog_sole,1490.0,4996.0,0,1
DGobiernoCV,4639.0,525.0,0,3
M_Viota,171.0,1040.0,0,1
MoncasideAlvear,3069.0,2741.0,25,0
EmilsedlT84,92.0,170.0,4,3
francofuica,2981.0,2483.0,0,1
diegoortizarza,149.0,681.0,0,1
Hectormagalv,34.0,98.0,0,1
Facu_Areso,111.0,381.0,0,1
UOCecoempresa,7432.0,2817.0,1,0
anagonmontiel,1078.0,902.0,0,1
AleSalasPetit,220.0,197.0,0,1
javiernz79,29.0,28.0,0,1
AltaPanama,10.0,58.0,0,1
JoboloC,103.0,103.0,0,1
carorubiom,443.0,2480.0,0,1
ItayaCabreraLo,213.0,208.0,0,8
EACamaguey,57.0,84.0,0,1
MedComoVamos,9494.0,1235.0,2,0
CentroUrbano,19076.0,2044.0,1,0
EcoCoWork,723.0,951.0,0,2
isacristy4,23.0,66.0,0,1
fmorales_ubb,2025.0,1011.0,0,1
OmarMartnezMa10,118.0,1137.0,0,1
RC_Espinosa,482.0,1995.0,4,1
TataluzAr,55.0,56.0,0,4
sumateamandy,1054.0,1207.0,0,1
Velasquez05_,254.0,492.0,0,1
pameaguirre1,29697.0,3914.0,0,1
miguelscagliola,2305.0,643.0,0,2
DiegoCesar_Pan,228.0,525.0,1,0
Cubasonando,266.0,342.0,0,4
pacodelatorrep,71266.0,7396.0,1,0
IvnWilliams1,143.0,615.0,0,1
cosmoACCION,178.0,191.0,22,9
kmjimenezv,1257.0,343.0,0,1
incopasgua,215.0,1119.0,0,2
JULIAVAH,1499.0,945.0,0,1
AlianzaONG,2148.0,961.0,0,1
navegas,941.0,992.0,0,2
tutai70,1211.0,1642.0,0,1
FundacionCepaim,6261.0,1076.0,1,0
MontesinosAnaP,143.0,141.0,0,2
AMIQnet,1299.0,630.0,3,4
minerva_1124,846.0,1244.0,0,1
Embejuca0,44.0,71.0,0,1
solidaridadSJD,1575.0,454.0,0,1
blancadel,344.0,530.0,1,0
stefanialat,155.0,133.0,0,3
magdabrito96,365.0,339.0,0,1
eduardo_rimay,201.0,196.0,0,1
PresidenciaCuba,12848.0,83.0,0,3
Inocuidad,225.0,378.0,1,0
LazaroYeiker,7.0,21.0,0,1
canvasRSC,1442.0,1145.0,5,3
jcorus,711.0,1581.0,1,0
jaimitoc1981,54.0,82.0,0,1
liliangarciax7,556.0,2250.0,0,1
rvillasenort,580.0,1482.0,0,1
compiteorg,2144.0,5001.0,0,1
dracarolf,29.0,191.0,0,2
RseSostenible,156.0,239.0,0,1
jlopezfernandez,2879.0,2972.0,1,0
DaniloDJ7,23.0,122.0,0,1
Peius,342.0,501.0,0,1
S_RafaelNebrija,179.0,503.0,1,3
UNAFamilias,1327.0,850.0,2,2
CuevasRamon,3869.0,1011.0,1,0
emilio24nieto,37.0,67.0,0,1
Mariana__Berger,120.0,174.0,0,1
patino_vero,128.0,184.0,0,1
_zazulu,533.0,992.0,0,1
mariaa_rondon,303.0,1659.0,1,0
puntosigre,11506.0,2217.0,1,0
HonestStrategy,544.0,586.0,0,2
AApesteguia,425.0,228.0,0,3
AM_Formacion,20.0,36.0,0,1
muniabum,495.0,1396.0,0,2
Educaixa,23553.0,2058.0,0,1
PoliticaCTMmx,4521.0,2873.0,0,1
juanviperezaras,2731.0,1627.0,0,1
aramayuelas,2380.0,1420.0,0,2
VicentMancho,255.0,633.0,0,1
macpl18,85.0,1408.0,0,4
CpBernasconi,123.0,559.0,1,0
Proarbol_Col,10115.0,5289.0,4,8
mayra_castrov,190.0,364.0,0,1
EmbamexEUA,19483.0,921.0,0,1
ACCIONPLANETA,2816.0,4666.0,0,1
MarCostaDB,16196.0,9838.0,0,1
FAM_Bolivia1,605.0,2208.0,0,1
carluisjm,115.0,141.0,1,1
aescobar_upm,24.0,49.0,0,2
r_ibrain,31.0,219.0,0,1
BiblioGalapagar,195.0,309.0,2,0
PereiraPa12,220.0,293.0,0,1
al_bici,1626.0,4940.0,0,1
Serisola,1451.0,2335.0,0,1
ManuelSanchezMo,139441.0,82661.0,0,1
REDAInfo,70.0,132.0,0,6
AngelBeltre19,230.0,536.0,0,2
PabloJiii,162.0,287.0,0,1
Angelica_Ruiz24,124.0,313.0,0,1
AvilAgro_org,270.0,155.0,0,1
ottosonnenh,47861.0,142.0,1,0
AOlveira81,477.0,421.0,1,0
mmuchilanga,119.0,401.0,0,1
EmbacubaCol,1910.0,1101.0,0,1
muvoil,94.0,312.0,0,1
grupolignis,92.0,236.0,0,1
krinavila,213.0,296.0,0,1
silkagonzalez1,88.0,405.0,0,1
YohanaPinto11,98.0,108.0,0,2
Angelindaca,107.0,198.0,0,1
luismrol,219.0,1198.0,0,1
PeiComoVamos,8625.0,853.0,4,3
Casaafrica,17952.0,722.0,0,2
ruthparticipa,8474.0,7684.0,3,10
luzciana27,68.0,634.0,0,1
SmartlyLive,238.0,857.0,6,3
SaraMed0,169.0,308.0,0,1
rafacamu,3056.0,2566.0,0,1
WWFColombia,37984.0,5373.0,2,0
LuisitaMalaver,106.0,389.0,0,1
rileycoleman10,25.0,53.0,0,1
surdelorinoco,892.0,495.0,0,1
ComunidadODS,43.0,120.0,0,1
ConsejeriaEducA,1288.0,174.0,0,1
jedeutu,1018.0,507.0,1,1
Daycarvajal4,5.0,14.0,0,1
eguerrerocav,476.0,232.0,0,1
Dra_DianaSP,111.0,99.0,0,1
datoaseshor,33.0,123.0,0,1
mj_baile,4731.0,2013.0,1,0
mantulopez,1621.0,2150.0,1,0
eransas,324.0,1163.0,4,0
DaniellaR1,530.0,1561.0,0,1
williamperrym,938.0,1955.0,0,1
luis_macua,88.0,618.0,1,2
YsabelZarraga18,420.0,577.0,0,1
LeanBarranco,1040.0,773.0,0,1
QuimicosGalicia,9.0,15.0,0,1
JulinMa66845628,115.0,322.0,0,1
BarcoSusana,2060.0,1296.0,0,6
albeitargarcia,10.0,166.0,1,0
EmbaCuba_Surina,2202.0,957.0,0,1
monicamendo,341.0,1439.0,0,1
gevia,393.0,519.0,0,2
patricia_bonora,187.0,430.0,0,1
SomerRemos,642.0,797.0,0,1
aidescom,57.0,168.0,0,1
pedrajasmarta,1300.0,663.0,0,3
ClaudioSantin6,256.0,1071.0,0,1
julian_dangelo,3320.0,1190.0,6,12
LauraSanchezCom,775.0,1506.0,1,0
jesferfer,349.0,336.0,1,1
castellanosfj,1948.0,1427.0,0,1
Oscardelaguia,481.0,618.0,0,1
Hazloposible,37029.0,6738.0,1,2
Estandia82,79.0,164.0,0,1
RobertEsquivelD,1636.0,1603.0,0,3
Dominik81258970,104.0,129.0,0,1
ArquitecturaEF,328.0,437.0,1,1
YRevenga,17.0,12.0,0,1
crgcristobal,230.0,1044.0,0,1
LauraJijona,49.0,592.0,0,1
pereiraolmedo,507.0,428.0,1,1
AvelinoPP,1711.0,1156.0,0,1
Jeliniux,838.0,621.0,0,2
dimeravila,195.0,218.0,0,2
DirigentesDg,3934.0,962.0,0,1
flavio_figallo,1160.0,729.0,0,1
gutierrezjf,101.0,419.0,0,1
Adrin65338165,12.0,197.0,0,2
Guerra1010A,27.0,2.0,0,1
JesusAliTabasco,18180.0,3287.0,1,1
GabiNatural,329.0,634.0,0,4
AmgelLlamas,151.0,873.0,0,1
marino80v,2467.0,3494.0,0,1
jcasavelos,139.0,506.0,0,1
CheloELT,316.0,495.0,0,2
Planeamientotuc,868.0,115.0,3,1
JuventudUCE,239.0,229.0,0,1
Carolinaesne,461.0,974.0,0,1
MeseguerYebra,1059.0,346.0,0,1
MueckayViryi,18.0,324.0,0,1
los_ods,423.0,897.0,0,2
HildanaAllegri,19.0,23.0,0,6
Nicolas_Hassim,5.0,103.0,0,1
ClauLasso,486.0,614.0,0,1
jaimeanrm,83.0,323.0,0,1
CapacitaRSE,19662.0,2165.0,24,0
Gm1Benja,177.0,750.0,0,1
JVLpez,5335.0,4911.0,3,3
17eric17,489.0,1198.0,0,1
PesqueC,507.0,833.0,0,1
CINUBogota,25366.0,317.0,5,0
ALEXANDROJUAREZ,733.0,1436.0,0,1
Madrid_MIA,259.0,415.0,0,1
CaribeSalud,528.0,381.0,0,1
PaisajesSosten1,129.0,191.0,0,1
tontilocuencias,2294.0,1878.0,0,3
UMU,101153.0,12470.0,0,1
MuozAce,58.0,93.0,0,1
josefrr2019,26.0,138.0,0,1
jterrades,4125.0,2934.0,1,0
OswaldoUQ,157.0,460.0,0,1
fairtradecolomb,529.0,213.0,0,2
Alvaro12190507,36.0,94.0,0,1
GScoutMarwan,397.0,223.0,0,1
almudena_reoyo,148.0,321.0,0,1
mgb1106,3952.0,4319.0,0,1
MichMuschett,1838.0,526.0,2,5
MarcosZambrana2,131.0,244.0,0,1
gomezgras,1222.0,100.0,4,2
AMEXCID,14434.0,518.0,1,0
mafg68,1149.0,1742.0,0,2
jordinasag,1084.0,1698.0,0,1
Athram0,673.0,1572.0,0,3
nydia64_nydia,107.0,212.0,0,1
jmiguelp94181,529.0,76.0,0,1
DerandeinFund,197.0,399.0,0,1
joracoes,807.0,1513.0,0,1
LoiGLB001,126.0,143.0,0,1
luisedu_1988,132.0,616.0,0,1
AndreaDetjen,69.0,520.0,0,1
SaionaraKR,573.0,599.0,3,2
maricela_ts,59.0,81.0,0,1
MAVillalonga71,281.0,1103.0,0,1
CDEufv,614.0,650.0,0,1
Fundacion_SERES,7079.0,1542.0,2,3
MercedesStorch,59.0,104.0,0,2
Rojo_Velvet,259.0,357.0,0,1
JoseRCabanas,15764.0,1759.0,0,1
FundownCaribe,3230.0,1591.0,2,1
yakioyarce,348.0,242.0,0,1
DesirMndez1,73.0,85.0,0,1
PPGSM,590.0,699.0,0,1
salleSAZgz,1000.0,786.0,0,1
jackliu1986,37.0,307.0,0,1
RaquelMuozGa,18.0,61.0,0,1
Laura_Diaz55,153.0,204.0,0,1
FuncavidGal,123.0,66.0,1,0
DavidLantaron,505.0,553.0,0,1
BorjaPino,305.0,791.0,0,1
PlanClimaCity,9357.0,4114.0,0,9
soraya_jaime,1341.0,1531.0,0,3
sandrym77,93.0,104.0,0,1
ExterioresPsoeM,966.0,879.0,0,1
emartinest,447.0,731.0,0,1
fp_empresa,2259.0,2308.0,0,1
CruzRojaToledo,348.0,314.0,2,0
DGEECpy,2136.0,657.0,5,0
SilvaMoyano,7271.0,1685.0,0,1
_cadef,610.0,287.0,5,6
diaynoche5,1941.0,4998.0,0,3
raumunz,2281.0,2975.0,0,1
ChemSpain,948.0,1143.0,1,4
prodigiolatam,1.0,10.0,2,1
Gaby_mex,302.0,716.0,0,1
ramirojosetorre,1338.0,950.0,0,1
KLAUSGERMANPH,1417.0,1492.0,0,1
ibercaja,8855.0,2719.0,1,1
IAyalaSender,3392.0,2791.0,0,11
EvadelRuste,2401.0,1456.0,0,1
los_cuartos,535.0,607.0,1,0
fouregon,6092.0,4901.0,0,1
AlexeyVelazque1,20.0,208.0,0,2
VeruskaHer,3751.0,5000.0,0,1
MDDSI,257.0,157.0,0,1
Naneth13,550.0,555.0,1,0
robles21susy,13.0,7.0,0,1
joancalabuig,5181.0,2062.0,0,2
Cubanamera_,1437.0,2319.0,0,1
GobAbierto_MX,4946.0,729.0,3,0
juliuslaetus,1835.0,1311.0,0,3
sharonrj17,108.0,60.0,0,1
SandraSiebertA,758.0,962.0,0,3
mariuxiroj,10.0,93.0,0,1
cnolasco064,386.0,364.0,0,2
profefrans,233.0,226.0,0,1
AsocideEuskadi,166.0,43.0,0,1
redcomovamoscol,3324.0,605.0,0,2
RudoMxMx,1108.0,3796.0,0,1
Pater50,857.0,566.0,0,1
MerinoMara,1589.0,1676.0,0,3
dianacrisf,576.0,1604.0,0,1
Ambiente_MM,298.0,161.0,0,1
foodbanking,3681.0,1998.0,0,1
MorillaBeatriz,986.0,580.0,1,0
midesuy,24200.0,347.0,0,1
MarcaAF,551.0,2929.0,2,0
criscaceresmoro,276.0,561.0,0,1
Arquinatur,572.0,567.0,0,1
clarys_carmen,232.0,1007.0,0,1
mirenmateo,66.0,474.0,0,1
ProgresoMF,594.0,647.0,20,0
joseangelguio,100.0,424.0,0,8
AndreaRomeroRo8,11.0,20.0,0,1
DOMINGOZARACAY,359.0,273.0,0,1
silviovertel,105.0,128.0,0,4
mrobertomrobert,81.0,822.0,1,0
arqsandrabacca,62.0,219.0,0,1
altepetl_ac,579.0,1058.0,0,1
raulclementelh,18286.0,341.0,0,1
ecostas_smart,12.0,48.0,0,1
ibanwearable,344.0,1454.0,0,1
MarcosAlvarzz,30.0,47.0,0,1
PEalmeria2030,338.0,527.0,2,0
Yil_yahelh,255.0,365.0,0,1
RM_Presidencia,1953.0,312.0,1,0
JosLuisNicolau1,119.0,100.0,1,0
rreynaldoRuben,368.0,2001.0,0,1
Skillandotcom,601.0,66.0,0,2
revistaARAL,4995.0,875.0,0,1
PnudColombia,70554.0,3117.0,6,0
LUISOVERGEL,209.0,600.0,0,1
Ro_Gar14,27.0,55.0,0,1
alexaandreaarte,159.0,117.0,0,1
MandatosAlert,41.0,331.0,0,1
OceanografiaI,19.0,63.0,0,2
Gretwita,417.0,1457.0,0,1
tuiteandos,40.0,241.0,0,1
WalterMartello,4601.0,645.0,0,1
jvalbuenarod,1093.0,2512.0,0,1
DuberneyGalvis,2616.0,2286.0,0,1
horaciomartino,180.0,288.0,2,1
aragonabadal,334.0,615.0,1,0
VickyMartiB,275.0,408.0,0,1
JSManzano,152.0,148.0,0,2
Guatealejandro,209.0,1046.0,1,0
aievac,437.0,126.0,0,1
DrLMelchor,2177.0,964.0,0,1
ismael_fol,370.0,993.0,0,1
kristhel2811,136.0,236.0,0,1
forgender,170.0,1077.0,0,1
javiergmart,151.0,349.0,0,1
marlenesimeon,647.0,505.0,0,1
magitoto,1513.0,224.0,0,1
alivillam,340.0,491.0,0,2
lelitamartin,720.0,2168.0,0,1
ClaraDme,84.0,122.0,0,1
GCC_IEO,421.0,133.0,0,1
Knotion,1324.0,140.0,0,1
DircomGAL,1468.0,1227.0,1,0
fpt95826155,3.0,31.0,0,1
alejandro_ganan,528.0,454.0,0,1
PiElizabet,47.0,114.0,0,1
ToscaniDaniel,501.0,515.0,0,2
DeSuministro,52.0,184.0,0,1
vroman91,47.0,64.0,0,1
FORAGUA,481.0,279.0,0,1
magazine_tour,228.0,1223.0,0,2
Lorena_Romera,55.0,139.0,0,4
VenezuelaESMEDI,25.0,209.0,0,1
tomaspenalver,947.0,2327.0,0,1
verobgm,1094.0,813.0,0,1
AmandaG0z,49.0,45.0,0,1
Laverde8,102.0,291.0,0,1
Litrillostf,385.0,352.0,2,0
uribesau,52.0,148.0,0,1
MariaCa611113,103.0,402.0,1,0
DomanFloresRubi,47.0,109.0,0,1
yubiryge,587.0,429.0,0,1
CarlosAQuenan,1012.0,368.0,0,1
CiudadJoven,477.0,392.0,0,1
ACHColombia,704.0,811.0,1,0
pabeman,69.0,143.0,0,3
BecasInter,482.0,1651.0,0,2
ecoacsa,2634.0,2920.0,1,0
paulatena,817.0,2011.0,1,0
SusanajaraDITEC,28.0,62.0,0,1
VidaenelCentro,153.0,160.0,1,0
CProspectiva,2281.0,294.0,0,1
YABTs,7050.0,962.0,2,0
manuel_rodb,48396.0,3944.0,0,4
Creart_VLL,1694.0,618.0,0,1
tv_cubana,948.0,372.0,0,1
CeciliaGuemes,2631.0,1900.0,2,0
alegallardo28,3567.0,3221.0,0,1
silviaesteverev,67.0,515.0,0,2
sofy_sierra,301.0,704.0,0,1
marianalaetitia,16.0,66.0,0,1
RagostF,371.0,599.0,0,2
Su_DeCuba,715.0,898.0,0,1
pinzauns,76.0,63.0,0,1
JuanArizaRuiz,223.0,365.0,4,0
Alejand54697051,103.0,265.0,0,1
AndresR_,2690.0,4122.0,0,1
sedes_jose,1236.0,1293.0,0,1
GonzaloEMarquez,27.0,131.0,0,1
litoabregu,478.0,1022.0,0,1
secgeneralcba,776.0,183.0,3,0
EmbEspTunez,709.0,253.0,0,1
AngelBulos,950.0,1062.0,0,1
AveMar14,287.0,718.0,0,1
IFACAmcent,1357.0,1394.0,0,1
aplaza,499.0,539.0,0,1
Octavi0Sd,69.0,707.0,0,1
PactoMundialMex,3423.0,871.0,4,0
Drvaliente,1380.0,450.0,0,3
muac_project,66.0,97.0,0,1
ivymarsi,489.0,549.0,0,1
CgcafeAaff,5181.0,2788.0,0,1
Correa_Gabo_Dan,48.0,66.0,0,1
Feique_Prensa,2739.0,840.0,4,0
marlie_leon,22.0,48.0,0,1
NoreyMakuQuigua,1698.0,244.0,4,0
UNODC_MX,4636.0,332.0,2,0
EccoFreight,266.0,880.0,1,0
AlleanzaJdei,40.0,30.0,0,1
politologoperu,1303.0,5001.0,0,1
GEODD4,2.0,8.0,0,2
MartinYcazaC,3228.0,2716.0,0,1
estudioclinico,5695.0,6060.0,0,2
MaggranA,1076.0,2246.0,0,2
juliorobertod,1257.0,3446.0,0,1
CubaMined,6397.0,2597.0,0,1
simon_menendez,984.0,649.0,0,1
Chris_marin4,68.0,168.0,0,1
CubacooperaPt,48.0,95.0,0,1
favero_junior,13.0,115.0,0,1
ondarural,1457.0,1430.0,1,3
educashun,1041.0,1599.0,0,1
redrunacional,6074.0,395.0,1,0
AngelesHerasC,1764.0,194.0,1,3
CiderUniandes,6289.0,512.0,0,1
10Malva,4895.0,4896.0,0,1
MariannyLedez1,5.0,102.0,0,1
frandonososilva,51.0,210.0,1,0
eticentre,360.0,401.0,0,1
revive3_0,273.0,601.0,0,1
sanchezgarcia_c,802.0,887.0,0,1
psacera,5715.0,5128.0,0,1
ExploratorioU,8.0,22.0,2,0
ceesaragon,1047.0,382.0,0,1
Csofia_s,137.0,200.0,0,1
pradpi,9765.0,7181.0,1,1
pdonosod,55.0,142.0,0,1
Dailysanle,1385.0,682.0,0,1
IsmaelOlmedoC,678.0,89.0,0,1
Mayincuba2,106.0,277.0,0,1
arus_eva,73.0,660.0,0,1
CGEspTanger,558.0,26.0,0,1
Mirestrepo,1701.0,1040.0,0,1
CapdevilaCelia,221.0,693.0,0,1
CriFdezGl,216.0,345.0,0,1
mamaenlaradio,835.0,851.0,0,2
miljeveco,278.0,1328.0,0,1
DefensoriaPan,2201.0,160.0,0,1
blackproject229,146.0,175.0,0,2
_ClaraEstrela,78.0,350.0,0,1
wdaza,1957.0,4372.0,1,1
AntuarezDani,95.0,151.0,0,2
FundecytPCTEX,5077.0,1208.0,0,1
LuchoFerOk,502.0,168.0,0,1
aguaseguraec,44.0,385.0,1,7
Pepenavarretetu,3571.0,4999.0,0,1
aquinbeta,218.0,125.0,0,1
aibrah,1880.0,3240.0,0,2
luisalemejia,162.0,221.0,0,1
ongrescate,1635.0,696.0,1,0
PactoGlobalEcua,8308.0,571.0,9,0
maybel65,1747.0,1316.0,0,1
RochaMarceloTV,89887.0,84512.0,0,1
danielberzosa,310.0,54.0,0,1
agleon27,1330.0,2421.0,0,2
deutsfer,90.0,257.0,0,1
romelia_sinche,6.0,28.0,0,1
Clubambmilenio,7.0,283.0,0,1
favubus,177.0,448.0,0,1
zibersanti,2106.0,2345.0,0,2
ania_pino,22.0,89.0,0,1
10CentsPerCup,407.0,2123.0,0,1
palmera016,848.0,538.0,0,1
AlainRobertGar1,18.0,123.0,0,1
susanamhgranada,137.0,160.0,0,1
eduardotab,218.0,581.0,0,1
MarioMor18,136.0,188.0,0,1
rhortam,453.0,1883.0,0,2
ColegioHerma,351.0,210.0,2,2
PatIrlanda,1022.0,2037.0,0,3
NLagroEspana,937.0,411.0,1,0
mhic12,35.0,75.0,0,1
SenamaAntofagas,2548.0,2289.0,0,1
32alvarogarcia,13609.0,338.0,0,3
SoniaRoigGomez,1162.0,1331.0,2,0
IEmergDaVinci,296.0,224.0,0,1
InjuvChile,99198.0,7697.0,1,1
YesseniaRios06,340.0,451.0,0,1
ngarcrem,69.0,288.0,0,1
cecilia_buffa,19.0,36.0,1,0
soyunpachuli,36.0,260.0,0,1
ErnesticoRoile,161.0,197.0,0,2
Silvia_Orrego,1469.0,2428.0,0,1
PracticalRad,26.0,64.0,0,1
CruzRojaProvTfe,9620.0,708.0,22,0
CaroMachado13,303.0,410.0,0,1
matespinoza12,307.0,1018.0,0,2
mariagcdc,184.0,867.0,1,0
IsabelStMalo,82924.0,1042.0,0,1
nasratchile,238.0,873.0,0,1
cadejaen,1042.0,304.0,0,1
Lilolilium,393.0,348.0,0,1
mendonia69,310.0,909.0,0,1
Bogota_Movil,439.0,875.0,0,1
ferrangadea,3322.0,719.0,0,1
WorldLEDForum,736.0,635.0,0,2
robertosaenz,13426.0,2994.0,0,1
VanguardiaCuba,9947.0,1198.0,0,1
DSM_Sociologist,334.0,440.0,0,1
JavierRoig3,59.0,105.0,0,1
mauromuval_h,11.0,14.0,0,1
MaicaCapdevila,90.0,164.0,0,2
Mlopezvi,288.0,393.0,0,3
Embacuba12Eslov,1527.0,1078.0,0,7
conchicho,778.0,688.0,0,2
Paula_avenda,69.0,68.0,0,1
RichardCardona2,10.0,87.0,0,1
Roche_MEP,34.0,95.0,0,2
DuqFal,368.0,630.0,0,1
Noticias_CubARG,2596.0,2624.0,0,2
GrupoEbro,641.0,915.0,0,2
AuciUruguay,2211.0,772.0,1,0
VanesaManeiro,567.0,1632.0,0,1
DebbieL19885379,1050.0,1057.0,0,1
AlfredoAzueroH,130.0,182.0,0,2
Xiaram,229.0,1456.0,0,1
macarmonamx,12.0,96.0,0,1
OscarAMiranda,200.0,766.0,0,2
donramon76,228.0,43.0,0,5
GildaBibiano,1343.0,2328.0,0,1
CIRIEC_Esp,2001.0,971.0,1,4
CEIGRAM,2799.0,1593.0,0,1
MGG_2012,2618.0,4765.0,1,2
RebecaTrevio8,42.0,40.0,0,1
CooperacionAND,1979.0,564.0,0,3
el_pais,6897728.0,755.0,0,1
CamiloGranada,2562.0,825.0,0,1
duvides,836.0,980.0,0,2
oibescoop,170.0,83.0,1,0
100EUJAP,17767.0,8837.0,0,1
Greydi70348929,244.0,456.0,0,1
almu_hs,828.0,361.0,0,1
AnaLope01,497.0,539.0,0,2
Aebanca,830.0,410.0,1,0
KoziukOmar,13.0,411.0,0,1
JulioR0mero,41.0,40.0,0,1
ConsortiumLG,573.0,457.0,0,1
NiliMajumder,27957.0,4398.0,0,1
JessMSnchez1,34.0,183.0,0,2
FranceEquateur,2304.0,680.0,0,1
LauraEstevezUSO,608.0,532.0,0,1
juridiKas,221.0,292.0,0,1
SocialForest_EU,2208.0,3677.0,2,0
Ana_tapia2016,56.0,59.0,0,3
AlejandroMaarq,134.0,631.0,1,0
CMLbrinzal17,142.0,104.0,0,1
jdongil,72.0,205.0,0,1
juliagil_h,651.0,988.0,0,1
KalixOrtega,296.0,753.0,0,1
EstsanchezUCM,245.0,1017.0,1,0
anaentropica,139.0,527.0,0,1
Bernalbeetar11,26.0,24.0,0,2
camilodiaz1978,170.0,1595.0,0,1
D1men510n,91.0,314.0,0,1
MiguelCornejoR,260.0,299.0,0,1
nosotras_accion,235.0,130.0,0,1
paulajuliageo,378.0,297.0,0,1
Maite_San,2106.0,2043.0,0,1
lgaidule,403.0,213.0,1,0
rubencarricondo,360.0,1744.0,0,1
kikelock,33.0,166.0,0,1
jaranper,416.0,726.0,0,1
jdmontenegro79,146.0,319.0,0,1
GrupoRedesRSE,1.0,59.0,1,0
sa_kary,86.0,116.0,0,1
usortve,374.0,1289.0,0,1
SANTANACITMA,425.0,453.0,0,1
pablomartin78,1831.0,2767.0,3,3
luisac278,243.0,290.0,0,1
IndioMayari,1940.0,2357.0,0,1
DaveFutebol,1325.0,3136.0,0,1
PlatoLleno,3091.0,277.0,0,1
RedAdelco,2181.0,2111.0,0,3
Carolivelaz,151.0,154.0,0,1
SDGChangemakers,2460.0,202.0,0,5
dorisprensa,2012.0,5001.0,0,2
herasocmf,992.0,944.0,0,5
carrillo_almu,560.0,556.0,0,2
radiosantandreu,949.0,481.0,0,1
aarguez7,61.0,511.0,0,2
LuzGarciaBello,203.0,207.0,0,1
IgualesONG,1020.0,4989.0,0,1
NLinPanama,9410.0,527.0,1,0
fdnc_es,2607.0,1602.0,0,1
jbparalax,955.0,904.0,1,0
BelkisJimenez,1385.0,1382.0,0,1
Maestria_PGP,416.0,510.0,0,3
CocaNativa,213.0,113.0,0,1
EmbacubaRusia,3602.0,493.0,0,1
Karla_EDZarco,299.0,279.0,0,1
IIBCE,1860.0,1330.0,0,1
martmariaec,68.0,108.0,0,1
ELichfett,239.0,913.0,0,1
Alicia_DomingzR,775.0,795.0,0,1
CDIApy,2246.0,1444.0,0,1
parqUC3M,2610.0,1007.0,1,0
CommunityCmt,60.0,233.0,1,0
FedeArnau,88.0,166.0,0,1
jorgebernabevil,36.0,109.0,0,2
LopezRochaR,104.0,119.0,0,1
AmbientalistaC,685.0,333.0,0,1
BBK_Behatokia,383.0,925.0,1,0
ISOVERes,5923.0,870.0,0,1
Natiqlia,4.0,26.0,0,1
anidandoencasa,4958.0,1421.0,0,1
ACCIMMYT,6382.0,1642.0,0,1
carlosavilanr,1784.0,218.0,0,1
Danitzah,1194.0,1788.0,0,1
neoedui,1558.0,3420.0,0,1
macarenip,491.0,345.0,0,4
palaciosho,353.0,805.0,0,1
piedescalzo,496.0,1838.0,0,1
acercandonacion,1491.0,3570.0,0,1
anecuza_alonso,119.0,165.0,0,2
AyanaVictores,335.0,539.0,0,1
SocEntLive,8460.0,274.0,0,1
liacc,379.0,1842.0,1,0
arquitecta,11162.0,4769.0,0,1
MirtaGranda,372.0,60.0,1,4
ADELANTE_UE_ALC,485.0,249.0,1,0
jul_honorato,164.0,693.0,1,0
LibertadArgelia,2035.0,4395.0,0,1
SalamandraJoven,491.0,441.0,1,0
katyherreroruiz,267.0,321.0,0,3
aular_liz,41.0,56.0,0,3
Carlabacigalupo,7979.0,1157.0,0,1
joaquingalvan,803.0,2209.0,0,2
GGabyAlvarez,309.0,1121.0,0,1
dprietoz76,28.0,146.0,0,1
alex_lopezt,1362.0,1071.0,0,2
sos_children,1171.0,841.0,0,1
N1C0LA567,49.0,48.0,0,1
valeduran,5476.0,4048.0,1,0
leticiasumu,62.0,45.0,2,0
